uniq_id,id,name,category,full_address,zip_code,lat,lng,state,url,alia,phone,price,rating,review_count,city,transaction_type
bAwpBpDPLPmnMbGah56D7Q,1028,Luzmilas Bolivian Restuar,"Latin American, Empanada, Sandwiches","809 W Broad St, Falls Church, VA, 22046",22046,38.88825828642977,-77.18125212142641,VA,https://www.yelp.com/biz/luzmilas-bolivian-restaurant-falls-church?adjust_creative=UW7CO2EPvh3Ro3-B-wXNlw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_lookup&utm_source=UW7CO2EPvh3Ro3-B-wXNlw,luzmilas-bolivian-restaurant-falls-church,17032370047.0,$$,3.0,103.0,Falls Church,pickup&delivery
XaJfwK4NLyh-3KmNIrPxrg,1029,Elizabethâs Counter,"Breakfast and Brunch, American, Sandwiches, Vegan","804 North Henry Street, Alexandria, VA, 22314",22314,38.81397,-77.04989,VA,https://www.yelp.com/biz/elizabeth-s-counter-alexandria?adjust_creative=UW7CO2EPvh3Ro3-B-wXNlw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_lookup&utm_source=UW7CO2EPvh3Ro3-B-wXNlw,elizabeth-s-counter-alexandria,17035779023.0,,4.0,106.0,Alexandria,delivery&pickup
8OsZtzmcbAeAoeh1z7B9Vw,1030,All About Burgers,"Burgers, American, Sandwich","671 N Glebe Rd, Arlington, VA, 22203",22203,38.87867,-77.1113,VA,https://www.yelp.com/biz/all-about-burgers-arlington?adjust_creative=UW7CO2EPvh3Ro3-B-wXNlw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_lookup&utm_source=UW7CO2EPvh3Ro3-B-wXNlw,all-about-burgers-arlington,15714447125.0,,3.5,20.0,Arlington,delivery&pickup
Oe427at_gOujaHH0OO7cIg,1031,Tropical Smoothie Cafe,"Juice and Smoothies, Fast Food, Healthy","3610 King Street, Alexandria, VA, 22302",22302,38.8286005,-77.0904636,VA,https://www.yelp.com/biz/tropical-smoothie-cafe-alexandria-7?adjust_creative=UW7CO2EPvh3Ro3-B-wXNlw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_lookup&utm_source=UW7CO2EPvh3Ro3-B-wXNlw,tropical-smoothie-cafe-alexandria-7,15719700126.0,,2.5,3.0,Alexandria,delivery&pickup
FT7SiX9LK38wbHJx4LRmAA,1032,Dunkin',"Breakfast and Brunch, Donuts","3050 Duke St, Alexandria, VA, 22314",22314,38.80729,-77.08266,VA,https://www.yelp.com/biz/dunkin-alexandria-7?adjust_creative=UW7CO2EPvh3Ro3-B-wXNlw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_lookup&utm_source=UW7CO2EPvh3Ro3-B-wXNlw,dunkin-alexandria-7,17037518986.0,$,2.5,29.0,Alexandria,delivery
xFbZKHFXcXiDFAg05oSzlA,1033,McDonald's,"American, Fast Food, Burgers","2620 JEFFERSON DAVIS HWY, ARLINGTON, VA, 22202",22202,38.8500578,-77.053223,VA,https://www.yelp.com/biz/mcdonalds-arlington-5?adjust_creative=UW7CO2EPvh3Ro3-B-wXNlw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_lookup&utm_source=UW7CO2EPvh3Ro3-B-wXNlw,mcdonalds-arlington-5,17036832107.0,$,2.5,104.0,Arlington,delivery
u83eb9hoh39DQ1RIpRF13g,1034,Eastern Carryout and Cafe,"Chinese, Asian, Asian Fusion, Vegetarian Friendly, Noodles, Rice-bowls","2300 N Pershing Dr, Arlington, VA, 22201",22201,38.8804862444694,-77.0863835253033,VA,https://www.yelp.com/biz/eastern-carryout-and-cafe-arlington-2?adjust_creative=UW7CO2EPvh3Ro3-B-wXNlw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_lookup&utm_source=UW7CO2EPvh3Ro3-B-wXNlw,eastern-carryout-and-cafe-arlington-2,17038072121.0,$,3.5,175.0,Arlington,delivery&pickup
koQk909gy99O0LtabL4oYw,1035,Kabobistan Arlington,"Mediterranean, Middle Eastern, Vegetarian Friendly","3400 Columbia Pike, Arlington, VA, 22204",22204,38.860921331355456,-77.09251795767136,VA,https://www.yelp.com/biz/kabobistan-arlington-arlington-2?adjust_creative=UW7CO2EPvh3Ro3-B-wXNlw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_lookup&utm_source=UW7CO2EPvh3Ro3-B-wXNlw,kabobistan-arlington-arlington-2,17038881723.0,,4.0,74.0,Arlington,delivery&pickup
E5RdwTUVkmlmG3yt590jPw,1036,MOD Pizza,"Pizza, Desserts, Salads, American, Healthy, Vegetarian Friendly, Kids Friendly","8399 Leesburg Pike, Tysons, VA, 22182",22182,38.923316,-77.236849,VA,https://www.yelp.com/biz/mod-pizza-tysons?adjust_creative=UW7CO2EPvh3Ro3-B-wXNlw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_lookup&utm_source=UW7CO2EPvh3Ro3-B-wXNlw,mod-pizza-tysons,17036915855.0,,4.0,42.0,Tysons,pickup&delivery
RxjTiOpAMuNn8KOc6UV69g,1037,Panda Express,"Asian, Chinese, Family Meals, Group Friendly","3071 Gatehouse Plaza, Falls Church, VA, 22031",22031,38.8669453323361,-77.2287154197693,VA,https://www.yelp.com/biz/panda-express-falls-church?adjust_creative=UW7CO2EPvh3Ro3-B-wXNlw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_lookup&utm_source=UW7CO2EPvh3Ro3-B-wXNlw,panda-express-falls-church,17032073980.0,$,2.5,109.0,Falls Church,pickup&delivery
EmGN9C5G6GR2ohvllm7QkQ,1038,Aabee Express Mediterranean,"Italian, Pasta, Comfort Food, Allergy Friendly","1101 South Joyce Street B27, Arlington, VA, 22202",22202,38.863951,-77.06264,VA,https://www.yelp.com/biz/aabee-express-mediterranean-arlington?adjust_creative=UW7CO2EPvh3Ro3-B-wXNlw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_lookup&utm_source=UW7CO2EPvh3Ro3-B-wXNlw,aabee-express-mediterranean-arlington,17038882858.0,$$,4.5,69.0,Arlington,pickup&delivery
qK9ln2a1QedvO8eHmEDDYg,1039,Barnside Diner,"Breakfast and Brunch, Burgers, American, Allergy Friendly, Diner","6306 Little River Turnpike, Alexandria, VA, 22312",22312,38.819274012972,-77.145443558034,VA,https://www.yelp.com/biz/barnside-diner-alexandria?adjust_creative=UW7CO2EPvh3Ro3-B-wXNlw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_lookup&utm_source=UW7CO2EPvh3Ro3-B-wXNlw,barnside-diner-alexandria,17032563318.0,$,3.5,414.0,Alexandria,delivery&pickup
pcjyWy8t_h0naCSSg9tXIA,1040,The Happy Tart,"Bakery, Desserts, Allergy Friendly","410 S Maple Ave, Falls Church, VA, 22046",22046,38.88033,-77.17779,VA,https://www.yelp.com/biz/the-happy-tart-falls-church?adjust_creative=UW7CO2EPvh3Ro3-B-wXNlw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_lookup&utm_source=UW7CO2EPvh3Ro3-B-wXNlw,the-happy-tart-falls-church,15713958280.0,$,4.0,241.0,Falls Church,delivery
jx_q-STeOpRYxxWSW0vsEw,1041,SER,"Spanish, Seafood, Mediterranean, Allergy Friendly","1110 N Glebe Rd, Arlington, VA, 22201",22201,38.8840645727598,-77.1170732496681,VA,https://www.yelp.com/biz/ser-arlington-2?adjust_creative=UW7CO2EPvh3Ro3-B-wXNlw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_lookup&utm_source=UW7CO2EPvh3Ro3-B-wXNlw,ser-arlington-2,17037469822.0,$$,4.0,411.0,Arlington,delivery&pickup
X55Yy1kLwticmsLu2KZoSQ,1042,Zenola,"Mediterranean, Greek, Vegetarian, Allergy Friendly, Healthy","132 Branch Rd SE, Vienna, VA, 22180",22180,38.90605,-77.25734,VA,https://www.yelp.com/biz/zenola-vienna-2?adjust_creative=UW7CO2EPvh3Ro3-B-wXNlw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_lookup&utm_source=UW7CO2EPvh3Ro3-B-wXNlw,zenola-vienna-2,15714075203.0,,4.0,77.0,Vienna,pickup&delivery
5NsYNEt9RPdkD-BKpJSrJA,1043,Rus Uz - Alexandria,"Mediterranean, Greek, Vegetarian, Allergy Friendly, Healthy","209 Swamp Fox Rd, Alexandria, VA, 22314",22314,38.80204,-77.07083,VA,https://www.yelp.com/biz/rus-uz-alexandria-alexandria-2?adjust_creative=UW7CO2EPvh3Ro3-B-wXNlw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_lookup&utm_source=UW7CO2EPvh3Ro3-B-wXNlw,rus-uz-alexandria-alexandria-2,17035677020.0,$$,4.5,118.0,Alexandria,pickup&delivery
zczqqucpJtJz0x4NysqSaA,1044,Chadwicks,"Burgers, American, Sandwiches, Allergy Friendly, Family Friendly","203 The Strand, Alexandria, VA, 22314",22314,38.802791,-77.0400341,VA,https://www.yelp.com/biz/chadwicks-alexandria?adjust_creative=UW7CO2EPvh3Ro3-B-wXNlw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_lookup&utm_source=UW7CO2EPvh3Ro3-B-wXNlw,chadwicks-alexandria,17038364442.0,$$,4.0,806.0,Alexandria,delivery
3xDo_Laeu0PN_u7XXLZPqg,1045,WOOBOI HOT CHICKEN,"Comfort Food, American, Wings, Allergy Friendly, Chicken, Fried Chicken","531 MONTGOMERY ST, ALEXANDRIA, VA, 22314",22314,38.813987333293,-77.0432530717598,VA,https://www.yelp.com/biz/wooboi-hot-chicken-alexandria-2?adjust_creative=UW7CO2EPvh3Ro3-B-wXNlw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_lookup&utm_source=UW7CO2EPvh3Ro3-B-wXNlw,wooboi-hot-chicken-alexandria-2,17034051205.0,$$,4.5,212.0,Alexandria,delivery&pickup
ITiNujDc13yQf4xj7v4tag,1046,Sumo,"Japanese, Sushi, Asian, Family Friendly, Allergy Friendly","2016 Eisenhower Ave, Alexandria, VA, 22314",22314,38.80007,-77.0641417,VA,https://www.yelp.com/biz/sumo-alexandria-3?adjust_creative=UW7CO2EPvh3Ro3-B-wXNlw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_lookup&utm_source=UW7CO2EPvh3Ro3-B-wXNlw,sumo-alexandria-3,17037396699.0,$$,3.5,495.0,Alexandria,delivery&pickup
OnCdYLeo2XJSTi1he_i27A,1047,South Block,"Juice and Smoothies, Healthy, American","3051 Mt Vernon Ave, Alexandria, VA, 22305",22305,38.832798,-77.059525,VA,https://www.yelp.com/biz/south-block-alexandria?adjust_creative=UW7CO2EPvh3Ro3-B-wXNlw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_lookup&utm_source=UW7CO2EPvh3Ro3-B-wXNlw,south-block-alexandria,17034658423.0,$$,4.0,138.0,Alexandria,delivery
wwaLUZAeeDrYgjenSEXdKQ,1048,The Liberty Tavern,"American, Pizza, Burgers, Family Meals, Family Friendly","3195 Wilson Blvd, Arlington, VA, 22201",22201,38.886399,-77.096885,VA,https://www.yelp.com/biz/the-liberty-tavern-arlington?adjust_creative=UW7CO2EPvh3Ro3-B-wXNlw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_lookup&utm_source=UW7CO2EPvh3Ro3-B-wXNlw,the-liberty-tavern-arlington,17034659360.0,$$,4.0,1426.0,Arlington,pickup&delivery
ymW_Ro0w1heydvSXq_zOvw,1049,Lyon Hall,"French, German, Breakfast and Brunch, Burgers, Seafood, Family Meals, Family Friendly","3100 Washington Blvd, Arlington, VA, 22201",22201,38.8854626928817,-77.0949161052704,VA,https://www.yelp.com/biz/lyon-hall-arlington?adjust_creative=UW7CO2EPvh3Ro3-B-wXNlw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_lookup&utm_source=UW7CO2EPvh3Ro3-B-wXNlw,lyon-hall-arlington,17037417636.0,$$,4.0,970.0,Arlington,delivery
zn8qToXPwUlq0NmXPGcxIw,1050,Mason Social,"Burgers, American, Sandwiches, Salads, Healthy, Family Friendly","728 N Henry St, Alexandria, VA, 22314",22314,38.81346,-77.04982,VA,https://www.yelp.com/biz/mason-social-alexandria?adjust_creative=UW7CO2EPvh3Ro3-B-wXNlw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_lookup&utm_source=UW7CO2EPvh3Ro3-B-wXNlw,mason-social-alexandria,17035488800.0,$$,3.5,435.0,Alexandria,delivery&pickup
Km7sse_j5jaWXr_met7Nlg,1051,Fish Market Restaurant,"Seafood, Family Friendly","105 King St, Alexandria, VA, 22314",22314,38.8044602,-77.0405191,VA,https://www.yelp.com/biz/fish-market-restaurant-alexandria-2?adjust_creative=UW7CO2EPvh3Ro3-B-wXNlw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_lookup&utm_source=UW7CO2EPvh3Ro3-B-wXNlw,fish-market-restaurant-alexandria-2,17038365676.0,$$,3.5,944.0,Alexandria,delivery&pickup
LbG_tDi7WAcvA-LlS9tMUA,1052,Saigon Saigon,"Vegan, Vietnamese, Thai, Group Friendly","1101 S Joyce St B16, Arlington, VA, 22202",22202,38.8645538113293,-77.0628592245369,VA,https://www.yelp.com/biz/saigon-saigon-arlington?adjust_creative=UW7CO2EPvh3Ro3-B-wXNlw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_lookup&utm_source=UW7CO2EPvh3Ro3-B-wXNlw,saigon-saigon-arlington,17034120822.0,$$,3.5,407.0,Arlington,delivery&pickup
H9OYpOlcuC2uE7S5SYibjA,1053,Ruthie's All-Day,"American, Sandwiches, Breakfast and Brunch, Group Friendly","3411 5th Street South, Arlington, VA, 22204",22204,38.867266,-77.095346,VA,https://www.yelp.com/biz/ruthies-all-day-arlington?adjust_creative=UW7CO2EPvh3Ro3-B-wXNlw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_lookup&utm_source=UW7CO2EPvh3Ro3-B-wXNlw,ruthies-all-day-arlington,17038882841.0,$$,4.5,585.0,Arlington,pickup&delivery
BV2E2-sE2EG7IqWWqz-Ckg,1054,Northside 10,"Traditional American, Bar Food, Salads, Healthy, Family Friendly","10 E Glebe Rd, Alexandria, VA, 22305",22305,38.8355,-77.0572,VA,https://www.yelp.com/biz/northside-10-alexandria?adjust_creative=UW7CO2EPvh3Ro3-B-wXNlw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_lookup&utm_source=UW7CO2EPvh3Ro3-B-wXNlw,northside-10-alexandria,17038880032.0,$$,4.5,363.0,Alexandria,pickup&delivery
ucdrteFEIfvTrhIGEPf1QQ,1055,Rustico,"New American, Italian, Pizza, Bar Food, Salads, Healthy, Family Friendly","827 Slaters Ln, Alexandria, VA, 22314",22314,38.82159,-77.04726,VA,https://www.yelp.com/biz/rustico-alexandria?adjust_creative=UW7CO2EPvh3Ro3-B-wXNlw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_lookup&utm_source=UW7CO2EPvh3Ro3-B-wXNlw,rustico-alexandria,17032245051.0,$$,3.5,803.0,Alexandria,delivery&pickup
gWXa7UzzFjhcFRcMKRr7PA,1056,Tequila & Taco,"Mexican, Family Friendly, Spanish, Tex Mex, Group Friendly","540 John Carlyle St, Alexandria, VA, 22314",22314,38.8018608211148,-77.0617855293182,VA,https://www.yelp.com/biz/tequila-and-taco-alexandria-2?adjust_creative=UW7CO2EPvh3Ro3-B-wXNlw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_lookup&utm_source=UW7CO2EPvh3Ro3-B-wXNlw,tequila-and-taco-alexandria-2,17037213203.0,$$,4.0,359.0,Alexandria,delivery
EQK0WAJaTIjbIopUtnc_3g,1057,Hunan Gate,"Chinese, Asian, Asian Fusion, Group Friendly","4233 Fairfax Dr, Arlington, VA, 22201",22201,38.88239,-77.11169,VA,https://www.yelp.com/biz/hunan-gate-arlington?adjust_creative=UW7CO2EPvh3Ro3-B-wXNlw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_lookup&utm_source=UW7CO2EPvh3Ro3-B-wXNlw,hunan-gate-arlington,17032435678.0,$$,3.5,316.0,Arlington,delivery&pickup
YpbDUSsXKl7RlVR8TGLm-w,1058,Mala Tang,"Chinese, Family Friendly, Group Friendly","3434 Washington Blvd, Arlington, VA, 22201",22201,38.8859180420635,-77.1023933148193,VA,https://www.yelp.com/biz/mala-tang-arlington?adjust_creative=UW7CO2EPvh3Ro3-B-wXNlw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_lookup&utm_source=UW7CO2EPvh3Ro3-B-wXNlw,mala-tang-arlington,17032432381.0,$$,3.5,687.0,Arlington,pickup&delivery
T-aPLxSPZq0ju-GtJ2jgTA,1059,Dos Amigos,"Mexican, Seafood, Chicken, Tex Mex, Spanish, Steak, Comfort Food, Family Friendly","535 E Braddock Rd, Alexandria, VA, 22314",22314,38.8124955375148,-77.0536647917576,VA,https://www.yelp.com/biz/dos-amigos-alexandria?adjust_creative=UW7CO2EPvh3Ro3-B-wXNlw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_lookup&utm_source=UW7CO2EPvh3Ro3-B-wXNlw,dos-amigos-alexandria,17036640305.0,$$,4.0,288.0,Alexandria,delivery&pickup
KAKHs77M4Ie3NpPBVZ8f9A,1060,Tortas Y Tacos La Chiquita,"Mexican, Family Friendly, Exclusive to Eats, Group Friendly","2911 Columbia Pike, Arlington, VA, 22204",22204,38.86258,-77.08744,VA,https://www.yelp.com/biz/tortas-y-tacos-la-chiquita-arlington-2?adjust_creative=UW7CO2EPvh3Ro3-B-wXNlw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_lookup&utm_source=UW7CO2EPvh3Ro3-B-wXNlw,tortas-y-tacos-la-chiquita-arlington-2,15719702824.0,$,4.5,600.0,Arlington,pickup&delivery
F8jTrt3K6SC4XOdxlmx5eQ,1061,Krispy Krunchy Chicken,"American, Wings, Family Meals, Family Friendly","2320 Richmond Hwy, Alexandria, VA, 22301",22301,38.8273840445249,-77.0508879502624,VA,https://www.yelp.com/biz/krispy-krunchy-chicken-alexandria?adjust_creative=UW7CO2EPvh3Ro3-B-wXNlw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_lookup&utm_source=UW7CO2EPvh3Ro3-B-wXNlw,krispy-krunchy-chicken-alexandria,17035351501.0,,3.5,23.0,Alexandria,pickup&delivery
TOlqB7-zoUdMg_DTlFXVOA,1062,El Fuego,"Spanish, Peruvian, Family Friendly","2300 N Pershing Dr, Arlington, VA, 22201",22201,38.8805321674626,-77.0861680166697,VA,https://www.yelp.com/biz/el-fuego-arlington?adjust_creative=UW7CO2EPvh3Ro3-B-wXNlw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_lookup&utm_source=UW7CO2EPvh3Ro3-B-wXNlw,el-fuego-arlington,17038881265.0,$,4.5,197.0,Arlington,pickup&delivery
Addp5AbaNq3-I1NjrV_xaA,1063,Delhi Dhaba,"Indian, Family Meals, Family Friendly","2424 Wilson Blvd, Arlington, VA, 22201",22201,38.8902626037598,-77.0882110595703,VA,https://www.yelp.com/biz/delhi-dhaba-arlington?adjust_creative=UW7CO2EPvh3Ro3-B-wXNlw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_lookup&utm_source=UW7CO2EPvh3Ro3-B-wXNlw,delhi-dhaba-arlington,17035240008.0,$$,3.5,352.0,Arlington,delivery&pickup
t1jKpbpevaneiPPeYHdQoA,1064,District Taco,"Mexican, Vegetarian Friendly, Healthy","1500 Wilson Blvd, Arlington, VA, 22209",22209,38.8944706533934,-77.0744244918079,VA,https://www.yelp.com/biz/district-taco-arlington-6?adjust_creative=UW7CO2EPvh3Ro3-B-wXNlw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_lookup&utm_source=UW7CO2EPvh3Ro3-B-wXNlw,district-taco-arlington-6,15712906854.0,$,3.5,239.0,Arlington,pickup&delivery
HH6gvRAcF1IWYnEAtoMSIA,1065,Hong Kong Palace,"Asian Fusion, Asian, Korean, Family Friendly, Group Friendly","6387 Seven Corners, Falls Church, VA, 22044",22044,38.8671306617426,-77.1506655921754,VA,https://www.yelp.com/biz/hong-kong-palace-falls-church?adjust_creative=UW7CO2EPvh3Ro3-B-wXNlw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_lookup&utm_source=UW7CO2EPvh3Ro3-B-wXNlw,hong-kong-palace-falls-church,17035320940.0,$$,3.5,511.0,Falls Church,pickup
H9cmHstKHjuFPVUC3K93Fw,1066,Sushi Rock,"Japanese, Group Friendly","1900 Clarendon Blvd, Arlington, VA, 22201",22201,38.8916128,-77.0812206,VA,https://www.yelp.com/biz/sushi-rock-arlington-2?adjust_creative=UW7CO2EPvh3Ro3-B-wXNlw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_lookup&utm_source=UW7CO2EPvh3Ro3-B-wXNlw,sushi-rock-arlington-2,15713128027.0,$$,3.5,1330.0,Arlington,pickup&delivery
kaOt2Nj7h0MnozmlTEGOVQ,1067,The Halal Guys,"Halal, Gyro, Mediterranean, Group Friendly","3167 Duke St, Alexandria, VA, 22314",22314,38.80898,-77.0859,VA,https://www.yelp.com/biz/the-halal-guys-alexandria?adjust_creative=UW7CO2EPvh3Ro3-B-wXNlw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_lookup&utm_source=UW7CO2EPvh3Ro3-B-wXNlw,the-halal-guys-alexandria,17035676569.0,$$,4.0,107.0,Alexandria,delivery&pickup
wtNS0dESG5nK-qln45a_yQ,1068,Rien Tong Thai Asian Restaurant & Sushi Bar - Arlington,"Thai, Asian, Noodles, Family Friendly","3131 Wilson Boulevard, Arlington, VA, 22201",22201,38.88715,-77.0957,VA,https://www.yelp.com/biz/rien-tong-thai-asian-restaurant-and-sushi-bar-arlington-arlington?adjust_creative=UW7CO2EPvh3Ro3-B-wXNlw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_lookup&utm_source=UW7CO2EPvh3Ro3-B-wXNlw,rien-tong-thai-asian-restaurant-and-sushi-bar-arlington-arlington,17032438388.0,$$,3.0,217.0,Arlington,delivery&pickup
dqS2gz4KttzE7w04NJ6ubw,1069,Rhodeside Grill,"Bar Food, Traditional American, Burgers, Wings, Family Friendly, Exclusive to Eats","1836 Wilson Blvd, Arlington, VA, 22201",22201,38.89302,-77.08029,VA,https://www.yelp.com/biz/rhodeside-grill-arlington?adjust_creative=UW7CO2EPvh3Ro3-B-wXNlw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_lookup&utm_source=UW7CO2EPvh3Ro3-B-wXNlw,rhodeside-grill-arlington,17032430145.0,$$,3.5,415.0,Arlington,delivery&pickup
#NAME?,1070,The Pita House (Alexandria),"Middle Eastern, Mediterranean, Family Friendly, Exclusive to Eats","719 King St, Alexandria, VA, 22314",22314,38.8054099,-77.0476676,VA,,,,,,,,
4BCrQEcU98J-iRUyE3x7Tg,1071,California Pizza Kitchen - Arlington,"American, Comfort Food, Dinner, pasta, pizza, salad, Soup, Family Meals, Group Friendly","1201 So. Hayes St. Ste F, Arlington, VA, 22202",22202,38.8620008,-77.059214,VA,https://www.yelp.com/biz/california-pizza-kitchen-arlington-arlington?adjust_creative=UW7CO2EPvh3Ro3-B-wXNlw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_lookup&utm_source=UW7CO2EPvh3Ro3-B-wXNlw,california-pizza-kitchen-arlington-arlington,17034124900.0,$$,3.5,277.0,Arlington,delivery&pickup
BuSRjP5kwPw40fL5NOUSaQ,1072,Good Stuff Eatery,"Traditional American, Burgers, Fast Food, Chicken, Fried Chicken, Group Friendly","2110 Crystal Dr, Arlington, VA, 22202",22202,38.854987709865455,-77.04969868219595,VA,https://www.yelp.com/biz/good-stuff-eatery-arlington?adjust_creative=UW7CO2EPvh3Ro3-B-wXNlw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_lookup&utm_source=UW7CO2EPvh3Ro3-B-wXNlw,good-stuff-eatery-arlington,17034154663.0,$$,3.5,854.0,Arlington,delivery&pickup
tsZ3vMfruhyV093Q4xOrbw,1073,bb.q Chicken - Falls Church,"Wings, Korean, Asian Fusion, Family Meals, Group Friendly","7115 Leesburg Pike, Falls Church, VA, 22043",22043,38.8945665,-77.1919193,VA,https://www.yelp.com/biz/bb-q-chicken-falls-church-falls-church?adjust_creative=UW7CO2EPvh3Ro3-B-wXNlw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_lookup&utm_source=UW7CO2EPvh3Ro3-B-wXNlw,bb-q-chicken-falls-church-falls-church,17038668991.0,$$,3.5,138.0,Falls Church,pickup&delivery
ItItxsYr6ZgnpWWHtVcK8w,1074,Plaka Grill,"Middle Eastern, Mediterranean, Family Friendly","110 Lawyers Rd NW, Vienna, VA, 22180",22180,38.8999,-77.26804,VA,https://www.yelp.com/biz/plaka-grill-vienna?adjust_creative=UW7CO2EPvh3Ro3-B-wXNlw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_lookup&utm_source=UW7CO2EPvh3Ro3-B-wXNlw,plaka-grill-vienna,17033193131.0,$$,4.5,1255.0,Vienna,delivery
aHVlB01xoYLDBUwoYnGTZw,1075,Hanabi Ramen Clarendon,"Ramen, Japanese, Comfort Food, Family Friendly","3024 Wilson Blvd, Arlington, VA, 22201",22201,38.887503264315,-77.0947099104524,VA,https://www.yelp.com/biz/hanabi-ramen-clarendon-arlington-4?adjust_creative=UW7CO2EPvh3Ro3-B-wXNlw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_lookup&utm_source=UW7CO2EPvh3Ro3-B-wXNlw,hanabi-ramen-clarendon-arlington-4,17033511275.0,$$,4.0,437.0,Arlington,delivery&pickup
f_xgNaf-X-i1NFtBzcLA9g,1076,Busara Restaurant - Tysons,"Thai, Asian, Comfort Food, Group Friendly","8142 Watson St, McLean, VA, 22182",22182,38.9182,-77.2269,VA,https://www.yelp.com/biz/busara-restaurant-tysons-mclean-2?adjust_creative=UW7CO2EPvh3Ro3-B-wXNlw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_lookup&utm_source=UW7CO2EPvh3Ro3-B-wXNlw,busara-restaurant-tysons-mclean-2,17033562288.0,$$,3.0,312.0,McLean,pickup&delivery
oqqSrJ_Spw2Zq3rtUK5XpA,1077,Pollo Campero,"Chicken, Sandwich, Family Meals, Group Friendly","5852 Columbia Pike, Falls Church, VA, 22041",22041,38.84881,-77.13409,VA,https://www.yelp.com/biz/pollo-campero-falls-church-2?adjust_creative=UW7CO2EPvh3Ro3-B-wXNlw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_lookup&utm_source=UW7CO2EPvh3Ro3-B-wXNlw,pollo-campero-falls-church-2,17038208400.0,$,3.0,88.0,Falls Church,pickup&delivery
XbLm1FG8MSv7AD0_xl3_2Q,1078,Namaste Jalsa,"Indian, Vegetarian, Asian, Healthy, Family Friendly","1504 King St, Alexandria, VA, 22314",22314,38.80613,-77.05609,VA,https://www.yelp.com/biz/namaste-jalsa-alexandria?adjust_creative=UW7CO2EPvh3Ro3-B-wXNlw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_lookup&utm_source=UW7CO2EPvh3Ro3-B-wXNlw,namaste-jalsa-alexandria,15719700615.0,$$,4.0,286.0,Alexandria,delivery&pickup
SWDY4U9DfOMiFoLKm5xX-g,1079,Slaters Market,"Salads, Sandwiches, Kids Friendly","1552 Potomac Greens Drive, Alexandria, VA, 22314",22314,38.8216826,-77.0475598,VA,https://www.yelp.com/biz/slaters-market-alexandria?adjust_creative=UW7CO2EPvh3Ro3-B-wXNlw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_lookup&utm_source=UW7CO2EPvh3Ro3-B-wXNlw,slaters-market-alexandria,17035483807.0,$$,4.5,67.0,Alexandria,delivery
